# #pres-data,#real-data
25.64,0.00
42.81,0.00
33.67,0.00
24.85,94.33
20.10,94.33
11.53,0.00
8.28,0.00
6.70,0.00
4.35,0.00
18.62,0.00
21.80,0.00
0.82,0.00
4.74,0.00
8.94,0.00
3.95,0.00
16.72,0.00
12.00,0.00
7.49,0.00
7.40,0.00
0.77,0.00
0.04,0.00
0.09,0.00
0.28,0.00
0.21,0.00
0.22,0.00
2.87,0.00
3.80,0.00
0.53,0.00
0.27,0.00
0.71,0.00
1.55,0.00
3.65,0.00
0.70,0.00
1.36,0.00
1.14,0.00
0.46,0.00
1.83,0.00
2.17,0.00
2.14,0.00
0.88,0.00
0.16,0.00
0.11,0.00
0.25,0.00
0.37,0.00
0.57,0.00
0.07,0.00
0.32,0.00
0.64,0.00
1.55,0.00
1.38,0.00
1.21,0.00
0.29,0.00
0.11,0.00
0.19,0.00
0.28,0.00
0.53,0.00
0.40,0.00
0.66,0.00
0.85,0.00
1.33,0.00
2.13,0.00
2.10,0.00
1.21,0.00
0.41,0.00
0.20,0.00
0.21,0.00
0.30,0.00
0.47,0.00
0.36,0.00
0.49,0.00
0.79,0.00
1.50,0.00
2.34,0.00
2.29,0.00
1.30,0.00
0.51,0.00
0.24,0.00
0.24,0.00
0.32,0.00
0.35,0.00
0.26,0.00
0.32,0.00
0.49,0.00
1.24,0.00
2.14,0.00
2.24,0.00
2.43,0.00
2.31,0.00
1.05,0.00
0.46,0.00
0.29,0.00
0.21,0.00
0.16,0.00
0.14,0.00
0.20,0.00
0.32,0.00
0.68,0.00
1.17,0.00
16.23,0.00
23.29,0.00
3.91,0.00
0.71,0.00
0.73,0.00
2.04,0.00
23.63,0.00
4.74,0.00
0.56,0.00
0.42,0.00
1.02,0.00
5.32,0.00
86.77,0.00
114.28,0.00
41.78,0.00
20.19,0.00
82.47,188.67
183.66,188.67
206.68,0.00
213.50,188.67
216.48,188.67
217.21,94.33
213.96,94.33
211.55,283.00
206.42,0.00
198.66,283.00
192.80,94.33
189.89,188.67
1.33,94.33
1.71,0.00
3.13,0.00
1.69,0.00
3.18,94.33
5.10,0.00
4.21,0.00
4.67,0.00
2.55,0.00
1.47,0.00
1.32,0.00
1.35,0.00
1.37,0.00
2.77,0.00
2.92,0.00
3.64,0.00
5.54,0.00
10.02,0.00
7.74,0.00
3.81,0.00
4.71,0.00
3.13,0.00
3.98,0.00
6.57,0.00
0.62,0.00
0.13,0.00
0.22,94.33
2.80,0.00
2.17,0.00
4.99,0.00
7.93,0.00
3.83,0.00
1.25,0.00
0.46,0.00
0.24,0.00
0.05,0.00
0.23,0.00
0.12,0.00
2.28,0.00
2.60,0.00
5.25,0.00
7.62,0.00
10.22,0.00
3.01,0.00
6.37,0.00
0.84,0.00
1.32,0.00
1.33,0.00
12.31,0.00
5.56,0.00
7.52,283.00
15.78,0.00
13.88,0.00
9.27,0.00
9.91,94.33
9.65,0.00
10.35,94.33
8.12,0.00
2.37,94.33
2.52,0.00
1.43,94.33
3.49,0.00
7.85,0.00
9.54,0.00
4.01,0.00
5.02,0.00
6.91,0.00
7.81,0.00
8.36,0.00
8.46,0.00
6.10,0.00
5.25,0.00
4.56,0.00
5.72,0.00
12.79,0.00
5.94,0.00
5.26,0.00
7.31,0.00
7.23,0.00
6.24,0.00
4.05,0.00
1.65,0.00
0.59,0.00
0.91,0.00
1.95,0.00
0.49,0.00
3.54,0.00
3.57,0.00
0.38,0.00
0.95,0.00
1.02,0.00
1.89,0.00
1.61,0.00
1.01,0.00
0.69,0.00
0.63,0.00
0.66,0.00
0.74,0.00
0.32,0.00
2.44,0.00
2.35,0.00
2.37,0.00
2.70,0.00
3.83,0.00
1.35,0.00
0.49,94.33
0.38,0.00
0.24,0.00
0.44,0.00
20.28,0.00
40.62,0.00
45.87,0.00
32.96,0.00
12.90,0.00
7.58,0.00
9.56,0.00
11.32,0.00
11.02,0.00
10.67,0.00
10.61,0.00
11.42,0.00
16.07,0.00
25.58,94.33
28.53,94.33
20.68,0.00
9.44,188.67
9.65,0.00
11.96,0.00
15.72,0.00
17.69,0.00
16.46,0.00
10.96,188.67
9.43,94.33
9.72,94.33
6.69,0.00
7.29,0.00
14.90,0.00
31.41,0.00
64.89,94.33
70.73,0.00
56.26,0.00
40.73,0.00
31.22,0.00
17.03,0.00
4.61,0.00
2.26,0.00
26.42,0.00
5.44,0.00
1.51,0.00
0.71,188.67
2.67,0.00
4.07,0.00
3.08,188.67
3.73,0.00
5.15,94.33
3.47,0.00
2.90,0.00
4.85,0.00
22.37,0.00
0.67,0.00
4.53,0.00
11.57,0.00
10.71,0.00
5.46,0.00
2.78,0.00
3.40,0.00
7.19,0.00
12.62,0.00
16.00,0.00
20.42,0.00
6.20,0.00
20.10,0.00
19.30,0.00
14.51,0.00
21.33,0.00
12.10,0.00
5.41,0.00
2.70,0.00
0.81,0.00
0.10,0.00
0.21,0.00
0.29,0.00
2.72,0.00
2.68,0.00
4.30,0.00
8.46,0.00
10.37,0.00
11.42,0.00
7.71,0.00
2.84,0.00
0.86,0.00
0.60,0.00
0.70,94.33
2.06,0.00
3.93,0.00
1.19,0.00
5.10,0.00
5.77,0.00
12.47,0.00
10.87,0.00
2.88,0.00
0.20,0.00
0.09,0.00
0.12,0.00
0.24,0.00
0.46,0.00
0.67,0.00
1.19,0.00
1.65,0.00
2.48,94.33
4.12,0.00
4.91,0.00
2.56,0.00
0.74,0.00
0.25,0.00
0.17,0.00
0.16,0.00
0.22,0.00
0.28,0.00
0.70,94.33
1.08,0.00
1.91,0.00
5.45,0.00
7.20,0.00
4.93,0.00
1.23,0.00
0.51,0.00
0.33,0.00
0.50,0.00
1.00,0.00
2.13,0.00
2.90,0.00
3.83,0.00
6.05,0.00
8.95,0.00
5.38,0.00
1.04,0.00
0.16,0.00
0.05,0.00
0.08,0.00
0.19,0.00
0.14,0.00
0.23,0.00
0.26,0.00
0.35,0.00
0.95,0.00
2.52,0.00
4.21,0.00
2.34,0.00
0.87,0.00
0.38,0.00
0.35,0.00
0.53,0.00
0.57,0.00
1.14,0.00
1.22,0.00
0.81,0.00
0.88,0.00
1.63,0.00
11.73,0.00
15.72,0.00
10.03,0.00
4.96,0.00
4.01,0.00
4.51,0.00
8.02,0.00
13.14,0.00
23.22,0.00
5.37,0.00
3.11,0.00
5.41,0.00
37.91,0.00
61.97,0.00
46.86,0.00
28.97,0.00
20.31,0.00
31.74,0.00
56.46,0.00
56.26,0.00
39.42,0.00
15.39,0.00
12.10,0.00
20.08,0.00
45.14,94.33
59.25,0.00
40.63,0.00
30.14,94.33
46.21,0.00
46.65,94.33
35.79,0.00
30.74,0.00
31.04,94.33
35.15,0.00
38.84,94.33
40.46,0.00
40.31,0.00
42.38,0.00
41.73,0.00
46.63,0.00
56.55,0.00
62.29,0.00
60.98,0.00
53.86,0.00
39.58,0.00
31.14,0.00
32.54,0.00
36.74,0.00
44.15,0.00
50.63,0.00
52.53,0.00
45.67,0.00
34.45,0.00
17.36,0.00
9.93,0.00
11.12,0.00
18.59,94.33
23.27,0.00
12.87,0.00
3.60,0.00
24.73,0.00
40.87,0.00
47.68,0.00
29.76,0.00
13.03,94.33
14.90,0.00
10.73,94.33
14.77,0.00
19.44,94.33
22.72,0.00
25.53,0.00
25.83,0.00
37.85,0.00
31.49,0.00
7.93,0.00
2.86,0.00
8.41,0.00
16.23,0.00
26.49,0.00
31.07,0.00
30.75,0.00
27.51,0.00
25.70,0.00
41.25,0.00
37.05,0.00
11.87,0.00
23.84,0.00
23.78,0.00
18.37,0.00
7.17,188.67
12.93,0.00
12.16,0.00
3.82,94.33
1.62,0.00
0.93,0.00
0.62,0.00
0.48,0.00
0.48,94.33
0.70,0.00
0.50,0.00
0.36,0.00
0.65,0.00
0.69,94.33
43.66,0.00
39.30,0.00
1.51,0.00
1.14,0.00
1.78,0.00
5.53,0.00
28.88,0.00
2.44,0.00
6.86,0.00
57.38,0.00
51.59,0.00
75.07,0.00
1.95,0.00
8.64,283.00
17.37,0.00
9.45,0.00
6.62,94.33
3.68,94.33
2.98,94.33
3.17,0.00
2.11,94.33
1.95,0.00
2.34,0.00
3.10,94.33
45.10,0.00
72.05,0.00
2.45,0.00
1.22,0.00
2.55,0.00
7.27,0.00
8.37,188.67
8.92,0.00
9.50,283.00
21.87,0.00
47.97,94.33
54.95,0.00
68.29,0.00
77.68,283.00
55.51,188.67
57.40,94.33
56.90,94.33
55.52,94.33
47.24,94.33
41.86,188.67
40.85,94.33
46.07,188.67
43.62,0.00
49.37,283.00
53.76,94.33
59.06,94.33
62.96,188.67
60.89,94.33
70.20,94.33
64.53,188.67
30.65,0.00
15.86,94.33
10.58,0.00
6.03,0.00
70.12,0.00
77.25,0.00
3.53,0.00
1.58,0.00
4.05,0.00
2.57,0.00
0.36,94.33
29.88,94.33
9.76,0.00
29.52,0.00
44.69,94.33
39.02,94.33
50.24,0.00
51.28,0.00
31.06,0.00
53.32,0.00
46.70,0.00
25.15,0.00
21.07,0.00
25.19,0.00
28.92,0.00
34.95,0.00
28.31,0.00
9.44,0.00
15.75,0.00
9.37,0.00
10.31,0.00
0.88,0.00
3.97,94.33
0.19,0.00
0.40,0.00
6.26,0.00
6.70,0.00
1.21,94.33
0.56,0.00
0.56,0.00
0.20,0.00
0.09,0.00
0.26,0.00
0.37,94.33
1.05,0.00
5.24,0.00
15.75,0.00
18.37,0.00
9.78,0.00
3.12,0.00
0.55,0.00
0.16,0.00
0.13,0.00
0.50,0.00
3.05,0.00
7.84,0.00
11.09,0.00
14.67,0.00
17.34,0.00
15.97,0.00
1.52,0.00
0.15,0.00
0.13,0.00
0.10,0.00
0.14,0.00
0.53,0.00
2.31,0.00
4.08,0.00
4.74,0.00
7.98,0.00
11.57,0.00
9.93,0.00
3.39,0.00
0.78,0.00
0.25,0.00
0.15,0.00
0.16,0.00
0.32,0.00
1.18,0.00
2.72,0.00
2.88,0.00
2.94,0.00
7.20,0.00
9.99,0.00
3.60,0.00
0.49,0.00
0.07,0.00
0.03,0.00
0.07,0.00
0.15,0.00
1.06,0.00
2.49,0.00
0.64,0.00
1.35,0.00
2.92,0.00
3.31,0.00
1.25,0.00
0.29,0.00
0.11,0.00
0.10,0.00
0.15,0.00
0.14,0.00
0.24,0.00
0.20,0.00
0.26,94.33
0.82,0.00
2.78,0.00
7.39,94.33
7.49,0.00
2.67,0.00
0.56,0.00
0.25,0.00
0.21,0.00
0.13,0.00
0.14,0.00
0.22,0.00
0.43,0.00
0.87,0.00
3.58,0.00
4.84,0.00
2.90,0.00
1.11,0.00
0.39,0.00
0.25,0.00
0.18,0.00
1.80,0.00
12.03,0.00
33.16,0.00
12.44,0.00
3.20,0.00
20.12,0.00
47.12,0.00
45.94,0.00
43.47,0.00
36.21,0.00
27.57,0.00
30.04,0.00
27.63,0.00
25.40,0.00
8.29,0.00
4.24,0.00
6.61,0.00
35.12,0.00
58.47,0.00
34.79,0.00
29.26,0.00
15.93,0.00
12.24,0.00
25.13,0.00
39.88,0.00
42.24,0.00
12.24,0.00
22.65,0.00
30.48,0.00
26.85,0.00
38.11,0.00
38.94,0.00
20.59,94.33
18.00,0.00
19.58,0.00
23.23,94.33
37.49,0.00
40.74,0.00
37.40,0.00
27.72,0.00
23.99,0.00
21.99,94.33
18.21,0.00
14.53,94.33
13.10,0.00
13.44,0.00
17.35,0.00
25.33,0.00
31.07,0.00
24.54,0.00
16.77,94.33
42.02,0.00
54.45,0.00
53.99,188.67
39.95,94.33
27.03,94.33
30.06,0.00
33.11,0.00
38.26,188.67
40.68,0.00
62.31,0.00
97.74,0.00
60.81,0.00
15.59,0.00
2.16,94.33
0.86,0.00
0.16,0.00
5.34,94.33
3.59,0.00
3.07,94.33
1.23,0.00
0.40,0.00
0.37,0.00
0.37,0.00
2.33,94.33
0.19,0.00
0.34,0.00
0.84,94.33
0.68,0.00
0.60,0.00
0.61,0.00
0.32,0.00
0.17,94.33
0.14,0.00
0.10,0.00
0.25,0.00
0.32,0.00
0.36,0.00
9.30,0.00
23.30,0.00
40.77,0.00
60.58,0.00
0.14,0.00
0.89,94.33
22.97,94.33
12.78,0.00
53.83,0.00
25.22,0.00
61.26,0.00
1.30,94.33
2.59,0.00
0.10,0.00
0.23,0.00
2.08,0.00
3.42,0.00
1.42,0.00
0.52,0.00
98.75,0.00
72.09,0.00
67.55,0.00
63.94,0.00
57.93,0.00
65.01,0.00
54.53,0.00
68.54,0.00
100.70,0.00
3.35,0.00
1.79,0.00
47.06,0.00
33.97,0.00
38.24,94.33
42.58,94.33
38.17,94.33
35.68,0.00
27.06,0.00
26.49,188.67
21.06,0.00
31.09,0.00
39.48,94.33
24.03,0.00
10.34,0.00
2.07,0.00
0.56,94.33
0.96,0.00
2.98,0.00
14.21,0.00
20.28,0.00
25.03,0.00
21.84,94.33
21.77,94.33
9.77,0.00
6.09,0.00
55.30,94.33
57.37,94.33
64.38,94.33
58.80,94.33
58.26,0.00
45.34,0.00
39.24,188.67
43.64,0.00
51.00,94.33
50.86,0.00
66.14,94.33
69.87,0.00
75.32,188.67
48.61,0.00
43.98,0.00
53.26,0.00
63.12,94.33
63.33,94.33
58.06,0.00
60.38,0.00
55.84,94.33
58.90,94.33
59.59,94.33
76.65,94.33
88.45,0.00
87.35,188.67
58.90,0.00
55.71,0.00
68.65,94.33
55.84,94.33
60.58,0.00
63.82,0.00
57.22,94.33
25.74,0.00
2.95,0.00
3.29,94.33
1.31,0.00
18.13,0.00
4.24,0.00
76.52,0.00
56.44,0.00
40.02,0.00
23.92,0.00
19.72,0.00
8.01,0.00
4.83,0.00
9.05,0.00
9.90,0.00
7.92,0.00
21.97,0.00
14.53,0.00
21.83,0.00
0.42,0.00
11.93,0.00
30.82,0.00
26.73,0.00
30.12,0.00
28.04,0.00
9.19,0.00
13.42,0.00
12.04,0.00
17.99,0.00
22.47,0.00
30.10,0.00
24.24,0.00
24.82,0.00
30.04,94.33
27.01,0.00
21.89,0.00
3.36,0.00
0.77,0.00
0.44,0.00
1.10,0.00
0.98,0.00
0.23,0.00
0.30,0.00
0.05,0.00
0.10,0.00
0.26,0.00
0.47,0.00
0.58,0.00
0.39,0.00
0.19,0.00
0.12,0.00
0.23,0.00
0.19,0.00
0.19,0.00
0.19,0.00
0.32,0.00
0.20,0.00
0.31,0.00
0.69,0.00
0.88,0.00
0.63,0.00
0.30,0.00
0.21,0.00
0.22,0.00
0.22,0.00
0.16,0.00
0.14,0.00
0.20,0.00
0.21,0.00
0.31,0.00
0.84,0.00
0.94,0.00
0.62,0.00
0.31,0.00
0.20,0.00
0.19,0.00
0.20,0.00
0.08,0.00
0.12,0.00
0.11,0.00
0.11,0.00
0.24,0.00
0.83,0.00
0.89,0.00
0.60,0.00
0.29,0.00
0.20,0.00
0.19,0.00
0.20,0.00
0.15,0.00
0.12,0.00
0.19,0.00
0.18,0.00
0.31,0.00
0.79,0.00
0.82,0.00
0.60,0.00
0.29,94.33
0.29,0.00
0.31,0.00
0.38,0.00
0.26,0.00
0.15,0.00
0.17,0.00
0.09,0.00
0.11,0.00
0.35,0.00
0.62,0.00
0.73,0.00
0.50,0.00
0.30,0.00
0.24,0.00
0.29,0.00
0.21,0.00
0.15,0.00
0.20,0.00
0.16,0.00
0.26,0.00
0.66,0.00
0.79,188.67
0.94,0.00
1.34,0.00
1.15,0.00
1.03,0.00
0.28,0.00
0.35,0.00
0.83,0.00
1.03,0.00
0.61,0.00
0.50,0.00
0.83,0.00
1.12,0.00
64.68,0.00
125.51,0.00
19.41,0.00
2.46,0.00
2.54,0.00
23.23,94.33
176.88,188.67
100.76,0.00
85.29,94.33
93.22,0.00
142.88,188.67
96.77,283.00
94.61,0.00
93.53,94.33
112.48,377.33
84.43,94.33
88.06,0.00
96.64,0.00
1.23,0.00
1.64,0.00
1.58,94.33
0.49,0.00
2.27,0.00
21.32,0.00
2.88,0.00
0.85,0.00
0.89,0.00
2.15,0.00
1.27,0.00
1.42,0.00
9.02,0.00
1.78,0.00
2.15,0.00
8.34,0.00
3.58,0.00
3.69,0.00
1.77,0.00
1.02,0.00
1.90,0.00
9.56,0.00
9.58,0.00
2.94,0.00
0.67,0.00
0.84,0.00
0.64,0.00
5.14,0.00
9.93,0.00
4.59,0.00
2.79,0.00
0.78,0.00
0.42,0.00
0.07,0.00
0.46,0.00
0.81,0.00
0.87,0.00
1.36,0.00
5.07,0.00
1.49,0.00
0.82,0.00
0.62,0.00
0.64,0.00
0.37,0.00
3.93,0.00
22.79,0.00
9.77,0.00
9.51,0.00
8.30,0.00
3.98,94.33
23.15,0.00
13.10,94.33
14.51,0.00
12.91,0.00
10.33,0.00
9.78,0.00
6.07,94.33
7.06,94.33
5.28,0.00
7.16,0.00
0.61,0.00
7.78,0.00
5.03,0.00
4.94,0.00
5.68,0.00
4.97,0.00
5.77,0.00
9.19,0.00
17.52,0.00
16.08,0.00
9.93,0.00
1.12,0.00
6.93,0.00
4.76,0.00
11.77,0.00
18.64,0.00
19.43,0.00
14.03,94.33
13.98,0.00
15.30,0.00
17.97,0.00
7.80,0.00
0.89,0.00
3.83,0.00
0.18,0.00
22.28,0.00
10.78,0.00
14.34,0.00
30.57,0.00
38.00,0.00
30.54,0.00
15.46,94.33
11.77,0.00
0.19,0.00
0.09,0.00
0.07,0.00
0.62,0.00
0.14,0.00
0.17,0.00
0.12,0.00
0.39,0.00
0.73,0.00
0.87,0.00
0.44,0.00
0.28,0.00
4.66,0.00
6.93,0.00
7.07,0.00
9.16,0.00
5.90,0.00
7.83,0.00
7.92,0.00
8.70,94.33
9.87,0.00
18.13,0.00
16.76,0.00
10.83,0.00
12.93,0.00
14.71,0.00
17.92,0.00
9.38,94.33
22.67,94.33
16.58,0.00
13.87,0.00
11.54,0.00
11.73,0.00
20.81,0.00
27.80,94.33
28.59,0.00
24.88,0.00
20.31,188.67
3.82,0.00
17.71,0.00
14.57,0.00
15.06,94.33
18.05,0.00
25.27,0.00
26.11,0.00
13.88,0.00
7.19,0.00
2.28,0.00
0.98,94.33
2.46,0.00
0.67,0.00
5.78,0.00
0.66,94.33
1.33,0.00
3.98,0.00
8.70,94.33
13.56,0.00
9.38,0.00
1.67,0.00
0.27,0.00
0.31,0.00
0.81,0.00
2.50,0.00
5.54,0.00
3.64,0.00
3.62,0.00
3.65,94.33
9.13,0.00
7.25,0.00
2.56,0.00
0.57,0.00
0.33,0.00
0.29,0.00
0.53,0.00
2.93,0.00
1.20,0.00
9.13,0.00
0.15,0.00
0.16,0.00
0.20,0.00
0.91,0.00
6.07,0.00
3.94,0.00
0.32,0.00
0.25,0.00
0.08,0.00
0.79,0.00
5.19,0.00
0.07,0.00
0.09,0.00
0.04,0.00
0.37,0.00
0.70,0.00
0.59,0.00
0.23,0.00
0.09,0.00
0.11,0.00
0.11,0.00
0.08,0.00
0.16,0.00
0.15,0.00
0.18,0.00
0.25,0.00
0.51,0.00
1.05,0.00
0.79,0.00
0.37,0.00
0.24,0.00
0.25,0.00
0.18,0.00
0.09,0.00
0.12,0.00
0.11,0.00
0.09,0.00
0.11,0.00
0.85,0.00
0.97,0.00
0.70,0.00
0.35,0.00
0.23,0.00
0.22,0.00
0.25,0.00
0.20,0.00
0.16,0.00
0.19,0.00
0.17,0.00
0.28,0.00
0.79,0.00
0.91,0.00
0.67,0.00
0.34,0.00
0.23,0.00
0.22,0.00
0.25,0.00
0.21,0.00
0.15,0.00
0.18,0.00
0.14,0.00
0.26,0.00
0.76,0.00
0.86,0.00
0.68,0.00
0.35,0.00
0.24,0.00
0.24,0.00
0.25,0.00
0.22,0.00
0.15,0.00
0.16,0.00
0.13,0.00
0.25,0.00
0.72,0.00
0.79,0.00
0.70,0.00
0.40,0.00
0.28,0.00
0.29,0.00
0.27,0.00
0.26,0.00
0.17,0.00
0.12,0.00
0.10,0.00
0.23,0.00
0.55,0.00
0.68,0.00
1.47,0.00
2.85,0.00
1.58,0.00
0.80,0.00
0.74,0.00
0.70,0.00
0.65,0.00
0.62,0.00
0.24,0.00
0.32,0.00
0.85,0.00
1.76,0.00
92.26,0.00
120.16,0.00
23.22,0.00
1.50,0.00
1.41,0.00
5.34,283.00
156.60,377.33
220.37,188.67
205.92,188.67
206.43,283.00
204.27,0.00
205.32,188.67
218.43,188.67
206.02,94.33
206.35,283.00
198.69,188.67
2.91,0.00
2.96,0.00
3.63,0.00
1.57,0.00
4.11,94.33
5.27,0.00
3.29,0.00
4.70,94.33
1.11,0.00
0.34,0.00
0.92,0.00
1.53,0.00
0.75,0.00
1.26,0.00
1.56,0.00
0.68,0.00
1.85,0.00
5.07,0.00
4.17,0.00
3.12,0.00
3.46,0.00
3.67,0.00
4.43,94.33
5.92,0.00
6.09,0.00
9.09,0.00
4.38,0.00
3.51,0.00
1.62,0.00
2.50,0.00
2.01,0.00
2.71,0.00
3.33,0.00
1.03,0.00
0.35,0.00
0.22,0.00
0.25,0.00
0.37,0.00
0.42,0.00
0.94,0.00
2.75,0.00
1.97,0.00
1.23,0.00
0.56,0.00
0.48,0.00
2.33,0.00
0.27,0.00
18.88,0.00
4.92,0.00
5.08,188.67
5.21,0.00
4.74,0.00
19.12,0.00
1.93,188.67
17.85,94.33
11.64,0.00
9.61,0.00
10.25,94.33
4.82,0.00
2.33,188.67
2.18,0.00
1.70,0.00
3.21,0.00
3.09,0.00
6.08,0.00
8.33,0.00
7.53,0.00
10.92,0.00
14.97,0.00
8.54,0.00
7.61,0.00
11.79,0.00
5.58,0.00
4.50,188.67
2.45,0.00
1.01,0.00
1.07,0.00
1.47,0.00
18.85,0.00
30.22,0.00
29.64,0.00
0.25,0.00
0.04,0.00
0.03,0.00
0.04,0.00
0.07,0.00
0.09,0.00
0.08,0.00
0.10,0.00
0.05,0.00
0.08,0.00
0.07,0.00
0.07,94.33
0.12,0.00
0.14,0.00
0.17,0.00
0.11,0.00
0.24,0.00
0.22,0.00
1.33,0.00
5.87,0.00
2.96,0.00
0.13,0.00
0.20,0.00
0.16,0.00
0.08,94.33
0.05,0.00
1.16,0.00
5.23,0.00
2.80,0.00
5.21,0.00
5.42,0.00
2.89,0.00
1.63,0.00
3.61,0.00
5.57,0.00
3.64,0.00
1.49,0.00
0.52,0.00
0.33,0.00
0.36,0.00
0.23,0.00
15.78,0.00
14.37,0.00
14.60,0.00
15.32,0.00
15.70,0.00
20.22,0.00
37.45,0.00
29.58,0.00
17.32,0.00
13.82,0.00
11.65,0.00
14.17,0.00
16.87,0.00
16.63,0.00
15.41,0.00
13.80,94.33
14.60,0.00
14.67,0.00
18.45,0.00
17.06,0.00
12.58,0.00
9.73,0.00
11.26,0.00
8.32,94.33
17.93,0.00
14.86,94.33
12.65,0.00
13.01,0.00
17.47,0.00
32.76,0.00
39.40,0.00
23.89,0.00
10.60,188.67
20.13,0.00
27.72,0.00
36.48,0.00
38.25,0.00
57.40,0.00
64.67,0.00
54.87,0.00
38.76,0.00
29.08,0.00
13.83,0.00
5.86,0.00
3.96,0.00
4.65,0.00
7.72,0.00
3.67,0.00
6.98,0.00
1.08,0.00
2.28,0.00
4.73,0.00
5.36,0.00
3.19,0.00
1.19,0.00
0.96,0.00
4.32,0.00
13.23,0.00
10.88,0.00
4.07,0.00
2.82,0.00
1.52,0.00
0.05,0.00
0.01,0.00
0.05,0.00
0.10,0.00
0.21,0.00
0.20,0.00
0.13,0.00
0.16,0.00
0.07,0.00
0.25,0.00
0.10,0.00
0.12,0.00
0.10,0.00
0.13,0.00
0.58,0.00
0.59,0.00
0.42,0.00
0.18,0.00
0.12,0.00
0.22,0.00
0.22,0.00
0.20,0.00
0.18,0.00
0.24,0.00
0.25,0.00
0.39,0.00
0.96,0.00
1.12,0.00
0.82,0.00
0.38,0.00
0.22,0.00
0.20,0.00
0.21,0.00
0.20,0.00
0.19,0.00
0.25,0.00
0.25,0.00
0.37,0.00
0.94,0.00
1.06,0.00
0.78,0.00
0.35,0.00
0.20,0.00
0.19,0.00
0.21,0.00
0.23,0.00
0.19,0.00
0.27,0.00
0.23,0.00
0.39,0.00
0.96,0.00
0.98,0.00
0.74,0.00
0.33,0.00
0.20,0.00
0.20,0.00
0.22,0.00
0.23,0.00
0.18,0.00
0.20,0.00
0.22,0.00
0.41,0.00
0.87,0.00
0.88,0.00
0.79,0.00
0.40,0.00
0.26,0.00
0.27,0.00
0.27,0.00
0.25,0.00
0.17,0.00
0.14,0.00
0.12,0.00
0.24,0.00
0.53,0.00
0.68,0.00
3.11,0.00
9.27,0.00
2.86,0.00
0.66,0.00
0.56,0.00
0.94,0.00
2.32,0.00
1.95,0.00
0.60,0.00
0.39,0.00
0.99,0.00
2.75,0.00
104.73,0.00
137.56,0.00
38.48,0.00
2.58,0.00
2.76,0.00
11.57,94.33
152.17,283.00
214.05,283.00
210.52,283.00
204.49,188.67
198.91,471.67
197.80,283.00
197.43,283.00
223.99,283.00
210.63,0.00
198.87,0.00
197.71,0.00
1.80,0.00
2.10,0.00
1.48,0.00
1.62,0.00
10.49,94.33
3.82,0.00
2.53,0.00
4.48,0.00
1.75,0.00
1.00,0.00
1.88,0.00
2.82,0.00
4.31,0.00
4.54,0.00
4.08,0.00
5.72,0.00
7.13,0.00
6.35,0.00
2.54,0.00
2.64,0.00
3.41,0.00
4.64,0.00
7.93,0.00
7.96,0.00
3.67,0.00
0.88,0.00
0.81,0.00
1.46,0.00
2.86,0.00
4.90,0.00
5.60,0.00
2.70,188.67
1.32,94.33
0.60,0.00
0.39,0.00
0.39,0.00
0.40,0.00
0.06,0.00
0.05,0.00
0.10,94.33
0.06,0.00
0.46,0.00
0.07,0.00
0.41,0.00
40.06,0.00
34.06,0.00
34.19,0.00
31.54,94.33
28.44,0.00
23.13,94.33
12.53,0.00
17.39,94.33
26.57,94.33
19.68,94.33
5.94,0.00
20.89,0.00
20.76,94.33
5.01,94.33
3.29,94.33
3.68,0.00
7.18,0.00
10.73,0.00
13.71,0.00
11.50,0.00
19.10,0.00
51.93,0.00
51.97,0.00
43.66,0.00
37.54,0.00
35.54,0.00
15.50,0.00
0.68,0.00
5.78,0.00
1.65,0.00
2.30,0.00
10.12,0.00
10.16,0.00
8.14,0.00
7.66,0.00
42.43,0.00
34.58,0.00
0.29,0.00
0.14,0.00
0.11,0.00
0.16,0.00
0.15,0.00
0.12,0.00
0.05,0.00
0.52,0.00
1.16,0.00
2.40,0.00
2.18,0.00
1.00,0.00
0.33,0.00
0.16,0.00
0.23,0.00
0.10,0.00
0.17,0.00
1.32,0.00
0.29,0.00
3.21,0.00
2.13,0.00
6.81,94.33
2.66,0.00
0.74,0.00
0.68,0.00
4.76,0.00
14.58,0.00
25.71,0.00
25.56,0.00
15.99,0.00
11.66,0.00
8.73,0.00
8.87,0.00
10.73,0.00
16.53,0.00
16.28,0.00
10.84,0.00
9.87,0.00
13.99,0.00
3.51,0.00
11.80,0.00
7.81,0.00
11.45,0.00
9.86,0.00
9.63,0.00
11.33,0.00
16.91,94.33
23.51,0.00
20.55,94.33
20.31,0.00
23.80,0.00
33.92,0.00
33.76,0.00
35.12,0.00
22.05,94.33
18.77,0.00
24.11,94.33
31.33,0.00
36.07,0.00
40.65,0.00
60.24,0.00
50.53,0.00
38.29,0.00
34.48,0.00
31.62,0.00
25.65,0.00
24.04,0.00
22.97,0.00
6.78,0.00
10.08,0.00
44.30,0.00
32.87,0.00
30.32,0.00
28.04,0.00
25.66,0.00
47.26,94.33
51.67,0.00
21.25,0.00
5.69,0.00
22.64,0.00
29.47,0.00
37.25,0.00
37.72,0.00
31.85,0.00
23.55,0.00
14.52,0.00
2.41,0.00
1.75,0.00
12.93,0.00
1.09,0.00
1.03,0.00
1.96,0.00
2.35,0.00
0.67,0.00
0.09,0.00
0.44,0.00
0.24,0.00
0.15,0.00
0.22,0.00
0.13,0.00
